id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
262,mightyena,mightyena,generation-iii,147,10,370,dark,"intimidate, quick-feet, moxie","hp: 70, attack: 90, defense: 70, special-attack: 60, special-defense: 60, speed: 70",pokemon/mightyena/images/sprite_default.png,pokemon/mightyena/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/262/
263,zigzagoon,zigzagoon,generation-iii,56,4,175,normal,"pickup, gluttony, quick-feet","hp: 38, attack: 30, defense: 41, special-attack: 30, special-defense: 41, speed: 60",pokemon/zigzagoon/images/sprite_default.png,pokemon/zigzagoon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/263/
264,linoone,linoone,generation-iii,147,5,325,normal,"pickup, gluttony, quick-feet","hp: 78, attack: 70, defense: 61, special-attack: 50, special-defense: 61, speed: 100",pokemon/linoone/images/sprite_default.png,pokemon/linoone/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/264/
265,wurmple,wurmple,generation-iii,56,3,36,bug,"shield-dust, run-away","hp: 45, attack: 45, defense: 35, special-attack: 20, special-defense: 30, speed: 20",pokemon/wurmple/images/sprite_default.png,pokemon/wurmple/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/265/
266,silcoon,silcoon,generation-iii,72,6,100,bug,shed-skin,"hp: 50, attack: 35, defense: 55, special-attack: 25, special-defense: 25, speed: 15",pokemon/silcoon/images/sprite_default.png,pokemon/silcoon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/266/
267,beautifly,beautifly,generation-iii,178,10,284,"bug, flying","swarm, rivalry","hp: 60, attack: 70, defense: 50, special-attack: 100, special-defense: 50, speed: 65",pokemon/beautifly/images/sprite_default.png,pokemon/beautifly/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/267/
268,cascoon,cascoon,generation-iii,72,7,115,bug,shed-skin,"hp: 50, attack: 35, defense: 55, special-attack: 25, special-defense: 25, speed: 15",pokemon/cascoon/images/sprite_default.png,pokemon/cascoon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/268/
269,dustox,dustox,generation-iii,173,12,316,"bug, poison","shield-dust, compound-eyes","hp: 60, attack: 50, defense: 70, special-attack: 50, special-defense: 90, speed: 65",pokemon/dustox/images/sprite_default.png,pokemon/dustox/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/269/
270,lotad,lotad,generation-iii,44,5,26,"water, grass","swift-swim, rain-dish, own-tempo","hp: 40, attack: 30, defense: 30, special-attack: 40, special-defense: 50, speed: 30",pokemon/lotad/images/sprite_default.png,pokemon/lotad/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/270/
271,lombre,lombre,generation-iii,119,12,325,"water, grass","swift-swim, rain-dish, own-tempo","hp: 60, attack: 50, defense: 50, special-attack: 60, special-defense: 70, speed: 50",pokemon/lombre/images/sprite_default.png,pokemon/lombre/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/271/
272,ludicolo,ludicolo,generation-iii,216,15,550,"water, grass","swift-swim, rain-dish, own-tempo","hp: 80, attack: 70, defense: 70, special-attack: 90, special-defense: 100, speed: 70",pokemon/ludicolo/images/sprite_default.png,pokemon/ludicolo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/272/
273,seedot,seedot,generation-iii,44,5,40,grass,"chlorophyll, early-bird, pickpocket","hp: 40, attack: 40, defense: 50, special-attack: 30, special-defense: 30, speed: 30",pokemon/seedot/images/sprite_default.png,pokemon/seedot/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/273/
274,nuzleaf,nuzleaf,generation-iii,119,10,280,"grass, dark","chlorophyll, early-bird, pickpocket","hp: 70, attack: 70, defense: 40, special-attack: 60, special-defense: 40, speed: 60",pokemon/nuzleaf/images/sprite_default.png,pokemon/nuzleaf/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/274/
275,shiftry,shiftry,generation-iii,216,13,596,"grass, dark","chlorophyll, wind-rider, pickpocket","hp: 90, attack: 100, defense: 60, special-attack: 90, special-defense: 60, speed: 80",pokemon/shiftry/images/sprite_default.png,pokemon/shiftry/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/275/
276,taillow,taillow,generation-iii,54,3,23,"normal, flying","guts, scrappy","hp: 40, attack: 55, defense: 30, special-attack: 30, special-defense: 30, speed: 85",pokemon/taillow/images/sprite_default.png,pokemon/taillow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/276/
277,swellow,swellow,generation-iii,159,7,198,"normal, flying","guts, scrappy","hp: 60, attack: 85, defense: 60, special-attack: 75, special-defense: 50, speed: 125",pokemon/swellow/images/sprite_default.png,pokemon/swellow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/277/
278,wingull,wingull,generation-iii,54,6,95,"water, flying","keen-eye, hydration, rain-dish","hp: 40, attack: 30, defense: 30, special-attack: 55, special-defense: 30, speed: 85",pokemon/wingull/images/sprite_default.png,pokemon/wingull/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/278/
279,pelipper,pelipper,generation-iii,154,12,280,"water, flying","keen-eye, drizzle, rain-dish","hp: 60, attack: 50, defense: 100, special-attack: 95, special-defense: 70, speed: 65",pokemon/pelipper/images/sprite_default.png,pokemon/pelipper/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/279/
280,ralts,ralts,generation-iii,40,4,66,"psychic, fairy","synchronize, trace, telepathy","hp: 28, attack: 25, defense: 25, special-attack: 45, special-defense: 35, speed: 40",pokemon/ralts/images/sprite_default.png,pokemon/ralts/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/280/
281,kirlia,kirlia,generation-iii,97,8,202,"psychic, fairy","synchronize, trace, telepathy","hp: 38, attack: 35, defense: 35, special-attack: 65, special-defense: 55, speed: 50",pokemon/kirlia/images/sprite_default.png,pokemon/kirlia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/281/
282,gardevoir,gardevoir,generation-iii,233,16,484,"psychic, fairy","synchronize, trace, telepathy","hp: 68, attack: 65, defense: 65, special-attack: 125, special-defense: 115, speed: 80",pokemon/gardevoir/images/sprite_default.png,pokemon/gardevoir/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/282/
283,surskit,surskit,generation-iii,54,5,17,"bug, water","swift-swim, rain-dish","hp: 40, attack: 30, defense: 32, special-attack: 50, special-defense: 52, speed: 65",pokemon/surskit/images/sprite_default.png,pokemon/surskit/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/283/
284,masquerain,masquerain,generation-iii,159,8,36,"bug, flying","intimidate, unnerve","hp: 70, attack: 60, defense: 62, special-attack: 100, special-defense: 82, speed: 80",pokemon/masquerain/images/sprite_default.png,pokemon/masquerain/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/284/
285,shroomish,shroomish,generation-iii,59,4,45,grass,"effect-spore, poison-heal, quick-feet","hp: 60, attack: 40, defense: 60, special-attack: 40, special-defense: 60, speed: 35",pokemon/shroomish/images/sprite_default.png,pokemon/shroomish/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/285/
286,breloom,breloom,generation-iii,161,12,392,"grass, fighting","effect-spore, poison-heal, technician","hp: 60, attack: 130, defense: 80, special-attack: 60, special-defense: 60, speed: 70",pokemon/breloom/images/sprite_default.png,pokemon/breloom/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/286/
287,slakoth,slakoth,generation-iii,56,8,240,normal,truant,"hp: 60, attack: 60, defense: 60, special-attack: 35, special-defense: 35, speed: 30",pokemon/slakoth/images/sprite_default.png,pokemon/slakoth/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/287/
288,vigoroth,vigoroth,generation-iii,154,14,465,normal,vital-spirit,"hp: 80, attack: 80, defense: 80, special-attack: 55, special-defense: 55, speed: 90",pokemon/vigoroth/images/sprite_default.png,pokemon/vigoroth/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/288/
289,slaking,slaking,generation-iii,252,20,1305,normal,truant,"hp: 150, attack: 160, defense: 100, special-attack: 95, special-defense: 65, speed: 100",pokemon/slaking/images/sprite_default.png,pokemon/slaking/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/289/
290,nincada,nincada,generation-iii,53,5,55,"bug, ground","compound-eyes, run-away","hp: 31, attack: 45, defense: 90, special-attack: 30, special-defense: 30, speed: 40",pokemon/nincada/images/sprite_default.png,pokemon/nincada/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/290/
291,ninjask,ninjask,generation-iii,160,8,120,"bug, flying","speed-boost, infiltrator","hp: 61, attack: 90, defense: 45, special-attack: 50, special-defense: 50, speed: 160",pokemon/ninjask/images/sprite_default.png,pokemon/ninjask/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/291/
292,shedinja,shedinja,generation-iii,83,8,12,"bug, ghost",wonder-guard,"hp: 1, attack: 90, defense: 45, special-attack: 30, special-defense: 30, speed: 40",pokemon/shedinja/images/sprite_default.png,pokemon/shedinja/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/292/
293,whismur,whismur,generation-iii,48,6,163,normal,"soundproof, rattled","hp: 64, attack: 51, defense: 23, special-attack: 51, special-defense: 23, speed: 28",pokemon/whismur/images/sprite_default.png,pokemon/whismur/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/293/
294,loudred,loudred,generation-iii,126,10,405,normal,"soundproof, scrappy","hp: 84, attack: 71, defense: 43, special-attack: 71, special-defense: 43, speed: 48",pokemon/loudred/images/sprite_default.png,pokemon/loudred/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/294/
295,exploud,exploud,generation-iii,221,15,840,normal,"soundproof, scrappy","hp: 104, attack: 91, defense: 63, special-attack: 91, special-defense: 73, speed: 68",pokemon/exploud/images/sprite_default.png,pokemon/exploud/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/295/
296,makuhita,makuhita,generation-iii,47,10,864,fighting,"thick-fat, guts, sheer-force","hp: 72, attack: 60, defense: 30, special-attack: 20, special-defense: 30, speed: 25",pokemon/makuhita/images/sprite_default.png,pokemon/makuhita/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/296/
297,hariyama,hariyama,generation-iii,166,23,2538,fighting,"thick-fat, guts, sheer-force","hp: 144, attack: 120, defense: 60, special-attack: 40, special-defense: 60, speed: 50",pokemon/hariyama/images/sprite_default.png,pokemon/hariyama/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/297/
298,azurill,azurill,generation-iii,38,2,20,"normal, fairy","thick-fat, huge-power, sap-sipper","hp: 50, attack: 20, defense: 40, special-attack: 20, special-defense: 40, speed: 20",pokemon/azurill/images/sprite_default.png,pokemon/azurill/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/298/
299,nosepass,nosepass,generation-iii,75,10,970,rock,"sturdy, magnet-pull, sand-force","hp: 30, attack: 45, defense: 135, special-attack: 45, special-defense: 90, speed: 30",pokemon/nosepass/images/sprite_default.png,pokemon/nosepass/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/299/
300,skitty,skitty,generation-iii,52,6,110,normal,"cute-charm, normalize, wonder-skin","hp: 50, attack: 45, defense: 45, special-attack: 35, special-defense: 35, speed: 50",pokemon/skitty/images/sprite_default.png,pokemon/skitty/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/300/
301,delcatty,delcatty,generation-iii,140,11,326,normal,"cute-charm, normalize, wonder-skin","hp: 70, attack: 65, defense: 65, special-attack: 55, special-defense: 55, speed: 90",pokemon/delcatty/images/sprite_default.png,pokemon/delcatty/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/301/
302,sableye,sableye,generation-iii,133,5,110,"dark, ghost","keen-eye, stall, prankster","hp: 50, attack: 75, defense: 75, special-attack: 65, special-defense: 65, speed: 50",pokemon/sableye/images/sprite_default.png,pokemon/sableye/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/302/
303,mawile,mawile,generation-iii,133,6,115,"steel, fairy","hyper-cutter, intimidate, sheer-force","hp: 50, attack: 85, defense: 85, special-attack: 55, special-defense: 55, speed: 50",pokemon/mawile/images/sprite_default.png,pokemon/mawile/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/303/
304,aron,aron,generation-iii,66,4,600,"steel, rock","sturdy, rock-head, heavy-metal","hp: 50, attack: 70, defense: 100, special-attack: 40, special-defense: 40, speed: 30",pokemon/aron/images/sprite_default.png,pokemon/aron/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/304/
305,lairon,lairon,generation-iii,151,9,1200,"steel, rock","sturdy, rock-head, heavy-metal","hp: 60, attack: 90, defense: 140, special-attack: 50, special-defense: 50, speed: 40",pokemon/lairon/images/sprite_default.png,pokemon/lairon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/305/
306,aggron,aggron,generation-iii,239,21,3600,"steel, rock","sturdy, rock-head, heavy-metal","hp: 70, attack: 110, defense: 180, special-attack: 60, special-defense: 60, speed: 50",pokemon/aggron/images/sprite_default.png,pokemon/aggron/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/306/
307,meditite,meditite,generation-iii,56,6,112,"fighting, psychic","pure-power, telepathy","hp: 30, attack: 40, defense: 55, special-attack: 40, special-defense: 55, speed: 60",pokemon/meditite/images/sprite_default.png,pokemon/meditite/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/307/
308,medicham,medicham,generation-iii,144,13,315,"fighting, psychic","pure-power, telepathy","hp: 60, attack: 60, defense: 75, special-attack: 60, special-defense: 75, speed: 80",pokemon/medicham/images/sprite_default.png,pokemon/medicham/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/308/
309,electrike,electrike,generation-iii,59,6,152,electric,"static, lightning-rod, minus","hp: 40, attack: 45, defense: 40, special-attack: 65, special-defense: 40, speed: 65",pokemon/electrike/images/sprite_default.png,pokemon/electrike/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/309/
310,manectric,manectric,generation-iii,166,15,402,electric,"static, lightning-rod, minus","hp: 70, attack: 75, defense: 60, special-attack: 105, special-defense: 60, speed: 105",pokemon/manectric/images/sprite_default.png,pokemon/manectric/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/310/
311,plusle,plusle,generation-iii,142,4,42,electric,"plus, lightning-rod","hp: 60, attack: 50, defense: 40, special-attack: 85, special-defense: 75, speed: 95",pokemon/plusle/images/sprite_default.png,pokemon/plusle/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/311/
312,minun,minun,generation-iii,142,4,42,electric,"minus, volt-absorb","hp: 60, attack: 40, defense: 50, special-attack: 75, special-defense: 85, speed: 95",pokemon/minun/images/sprite_default.png,pokemon/minun/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/312/
313,volbeat,volbeat,generation-iii,151,7,177,bug,"illuminate, swarm, prankster","hp: 65, attack: 73, defense: 75, special-attack: 47, special-defense: 85, speed: 85",pokemon/volbeat/images/sprite_default.png,pokemon/volbeat/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/313/
314,illumise,illumise,generation-iii,151,6,177,bug,"oblivious, tinted-lens, prankster","hp: 65, attack: 47, defense: 75, special-attack: 73, special-defense: 85, speed: 85",pokemon/illumise/images/sprite_default.png,pokemon/illumise/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/314/
315,roselia,roselia,generation-iii,140,3,20,"grass, poison","natural-cure, poison-point, leaf-guard","hp: 50, attack: 60, defense: 45, special-attack: 100, special-defense: 80, speed: 65",pokemon/roselia/images/sprite_default.png,pokemon/roselia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/315/
316,gulpin,gulpin,generation-iii,60,4,103,poison,"liquid-ooze, sticky-hold, gluttony","hp: 70, attack: 43, defense: 53, special-attack: 43, special-defense: 53, speed: 40",pokemon/gulpin/images/sprite_default.png,pokemon/gulpin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/316/
317,swalot,swalot,generation-iii,163,17,800,poison,"liquid-ooze, sticky-hold, gluttony","hp: 100, attack: 73, defense: 83, special-attack: 73, special-defense: 83, speed: 55",pokemon/swalot/images/sprite_default.png,pokemon/swalot/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/317/
318,carvanha,carvanha,generation-iii,61,8,208,"water, dark","rough-skin, speed-boost","hp: 45, attack: 90, defense: 20, special-attack: 65, special-defense: 20, speed: 65",pokemon/carvanha/images/sprite_default.png,pokemon/carvanha/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/318/
319,sharpedo,sharpedo,generation-iii,161,18,888,"water, dark","rough-skin, speed-boost","hp: 70, attack: 120, defense: 40, special-attack: 95, special-defense: 40, speed: 95",pokemon/sharpedo/images/sprite_default.png,pokemon/sharpedo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/319/
320,wailmer,wailmer,generation-iii,80,20,1300,water,"water-veil, oblivious, pressure","hp: 130, attack: 70, defense: 35, special-attack: 70, special-defense: 35, speed: 60",pokemon/wailmer/images/sprite_default.png,pokemon/wailmer/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/320/
321,wailord,wailord,generation-iii,175,145,3980,water,"water-veil, oblivious, pressure","hp: 170, attack: 90, defense: 45, special-attack: 90, special-defense: 45, speed: 60",pokemon/wailord/images/sprite_default.png,pokemon/wailord/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/321/
