id,name,slug,type,power,accuracy,pp,priority,damage_class,target,generation,effect,short_effect,sourceUrl
307,blast-burn,blast_burn,fire,150,90,5,0,special,selected-pokemon,generation-iii,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.,https://pokeapi.co/api/v2/move/307/
308,hydro-cannon,hydro_cannon,water,150,90,5,0,special,selected-pokemon,generation-iii,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.,https://pokeapi.co/api/v2/move/308/
309,meteor-mash,meteor_mash,steel,90,90,10,0,physical,selected-pokemon,generation-iii,Inflicts regular damage. Has a 20% chance to raise the user’s Attack one stage.,Has a 20% chance to raise the user’s Attack by one stage.,https://pokeapi.co/api/v2/move/309/
310,astonish,astonish,ghost,30,100,15,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/310/
311,weather-ball,weather_ball,normal,50,100,10,0,special,selected-pokemon,generation-iii,"Inflicts regular damage.  If a weather move is active, this move has double power, and its type becomes the type of the weather move.  shadow sky is typeless for the purposes of this move.","If there be weather, this move has doubled power and the weather’s type.",https://pokeapi.co/api/v2/move/311/
312,aromatherapy,aromatherapy,grass,None,None,5,0,status,user-and-allies,generation-iii,Removes major status effects and confusion from every Pokémon in the user’s party.,Cures the entire party of major status effects.,https://pokeapi.co/api/v2/move/312/
313,fake-tears,fake_tears,dark,None,100,20,0,status,selected-pokemon,generation-iii,Lowers the target’s Special Defense by two stages.,Lowers the target’s Special Defense by two stages.,https://pokeapi.co/api/v2/move/313/
314,air-cutter,air_cutter,flying,60,95,25,0,special,all-opponents,generation-iii,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/314/
315,overheat,overheat,fire,130,90,5,0,special,selected-pokemon,generation-iii,"Inflicts regular damage, then lowers the user’s Special Attack by two stages.",Lowers the user’s Special Attack by two stages after inflicting damage.,https://pokeapi.co/api/v2/move/315/
316,odor-sleuth,odor_sleuth,normal,None,None,40,0,status,selected-pokemon,generation-iii,Resets the target’s evasion to normal and prevents any further boosting until the target leaves the field.  A ghost under this effect takes normal damage from normal and fighting moves.  This move itself ignores accuracy and evasion modifiers.,"Forces the target to have no Evade, and allows it to be hit by Normal and Fighting moves even if it’s a Ghost.",https://pokeapi.co/api/v2/move/316/
317,rock-tomb,rock_tomb,rock,60,95,15,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 100% chance to lower the target’s Speed by one stage.,Has a 100% chance to lower the target’s Speed by one stage.,https://pokeapi.co/api/v2/move/317/
318,silver-wind,silver_wind,bug,60,100,5,0,special,selected-pokemon,generation-iii,Inflicts regular damage. Has a 10% chance to raise all of the user’s stats one stage.,Has a 10% chance to raise all of the user’s stats by one stage.,https://pokeapi.co/api/v2/move/318/
319,metal-sound,metal_sound,steel,None,85,40,0,status,selected-pokemon,generation-iii,Lowers the target’s Special Defense by two stages.,Lowers the target’s Special Defense by two stages.,https://pokeapi.co/api/v2/move/319/
320,grass-whistle,grass_whistle,grass,None,55,15,0,status,selected-pokemon,generation-iii,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/320/
321,tickle,tickle,normal,None,100,20,0,status,selected-pokemon,generation-iii,Lowers the target’s Attack and Defense by one stage.,Lowers the target’s Attack and Defense by one stage.,https://pokeapi.co/api/v2/move/321/
322,cosmic-power,cosmic_power,psychic,None,None,20,0,status,user,generation-iii,Raises the user’s Defense and Special Defense by one stage.,Raises the user’s Defense and Special Defense by one stage.,https://pokeapi.co/api/v2/move/322/
323,water-spout,water_spout,water,150,100,5,0,special,all-opponents,generation-iii,"Inflicts regular damage.  Power increases with the user’s remaining HP and is given by `150 * HP / max HP`, to a maximum of 150 when the user has full HP.","Inflicts more damage when the user has more HP remaining, with a maximum of 150 power.",https://pokeapi.co/api/v2/move/323/
324,signal-beam,signal_beam,bug,75,100,15,0,special,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 10% chance to confuse the target.,Has a 10% chance to confuse the target.,https://pokeapi.co/api/v2/move/324/
325,shadow-punch,shadow_punch,ghost,60,None,20,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,Never misses.,https://pokeapi.co/api/v2/move/325/
326,extrasensory,extrasensory,psychic,80,100,20,0,special,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 10% chance to make the target flinch.,Has a 10% chance to make the target flinch.,https://pokeapi.co/api/v2/move/326/
327,sky-uppercut,sky_uppercut,fighting,85,90,15,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.

This move can hit Pokémon under the effect of bounce, fly, or sky drop.",Inflicts regular damage and can hit Bounce and Fly users.,https://pokeapi.co/api/v2/move/327/
328,sand-tomb,sand_tomb,ground,35,85,15,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",Prevents the target from fleeing and inflicts damage for 2-5 turns.,https://pokeapi.co/api/v2/move/328/
329,sheer-cold,sheer_cold,ice,None,30,5,0,special,selected-pokemon,generation-iii,"Inflicts damage equal to the target’s max HP.  Ignores accuracy and evasion modifiers.  This move’s accuracy is 30% plus 1% for each level the user is higher than the target.  If the user is a lower level than the target, this move will fail.

Because this move inflicts a specific and finite amount of damage, endure still prevents the target from fainting.

The effects of lock on, mind reader, and no guard still apply, as long as the user is equal or higher level than the target.  However, they will not give this move a chance to break through detect or protect.",Causes a one-hit KO.,https://pokeapi.co/api/v2/move/329/
330,muddy-water,muddy_water,water,90,85,10,0,special,all-opponents,generation-iii,Inflicts regular damage.  Has a 30% chance to lower the target’s accuracy by one stage.,Has a 30% chance to lower the target’s accuracy by one stage.,https://pokeapi.co/api/v2/move/330/
331,bullet-seed,bullet_seed,grass,25,100,30,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/331/
332,aerial-ace,aerial_ace,flying,60,None,20,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,Never misses.,https://pokeapi.co/api/v2/move/332/
333,icicle-spear,icicle_spear,ice,25,100,30,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/333/
334,iron-defense,iron_defense,steel,None,None,15,0,status,user,generation-iii,Raises the user’s Defense by two stages.,Raises the user’s Defense by two stages.,https://pokeapi.co/api/v2/move/334/
335,block,block,normal,None,None,5,0,status,selected-pokemon,generation-iii,"The target cannot switch out normally.  Ignores accuracy and evasion modifiers.  This effect ends when the user leaves the field.

The target may still escape by using baton pass, u turn, or a shed shell.

Both the user and the target pass on this effect with baton pass.",Prevents the target from leaving battle.,https://pokeapi.co/api/v2/move/335/
336,howl,howl,normal,None,None,40,0,status,user-and-allies,generation-iii,Raises the user’s Attack by one stage.,Raises the user’s Attack by one stage.,https://pokeapi.co/api/v2/move/336/
337,dragon-claw,dragon_claw,dragon,80,100,15,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/337/
338,frenzy-plant,frenzy_plant,grass,150,90,5,0,special,selected-pokemon,generation-iii,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.,https://pokeapi.co/api/v2/move/338/
339,bulk-up,bulk_up,fighting,None,None,20,0,status,user,generation-iii,Raises the user’s Attack and Defense by one stage each.,Raises the user’s Attack and Defense by one stage.,https://pokeapi.co/api/v2/move/339/
