champion,skin_id,skin_name,chroma_id,name,colors,image,sourceUrl
Nasus,75045,Nightbringer Nasus,75046,Nightbringer Nasus (Ruby),"#D33528, #D33528",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75046.png
Nasus,75045,Nightbringer Nasus,75047,Nightbringer Nasus (Citrine),"#DF9117, #DF9117",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75047.png
Nasus,75045,Nightbringer Nasus,75048,Nightbringer Nasus (Turquoise),"#73BFBE, #73BFBE",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75048.png
Nasus,75045,Nightbringer Nasus,75049,Nightbringer Nasus (Rose Quartz),"#E58BA5, #E58BA5",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75049.png
Nasus,75045,Nightbringer Nasus,75050,Nightbringer Nasus (Sapphire),"#2756CE, #2756CE",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75050.png
Nasus,75045,Nightbringer Nasus,75051,Nightbringer Nasus (Tanzanite),"#54209B, #54209B",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75051.png
Nasus,75045,Nightbringer Nasus,75052,Nightbringer Nasus (Emerald),"#2DA130, #2DA130",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75052.png
Nasus,75045,Nightbringer Nasus,75053,Nightbringer Nasus (Rainbow),"#C1F2FF, #C1F2FF",champions/Nasus/images/chromas/nightbringer_nasus_nightbringer_nasus_rainbow.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75053.png
Nasus,75054,Fatemaker Nasus,75055,Fatemaker Nasus (Ruby),"#D33528, #D33528",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75055.png
Nasus,75054,Fatemaker Nasus,75056,Fatemaker Nasus (Catseye),"#FFEE59, #FFEE59",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75056.png
Nasus,75054,Fatemaker Nasus,75057,Fatemaker Nasus (Emerald),"#2DA130, #2DA130",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75057.png
Nasus,75054,Fatemaker Nasus,75058,Fatemaker Nasus (Turquoise),"#73BFBE, #73BFBE",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75058.png
Nasus,75054,Fatemaker Nasus,75059,Fatemaker Nasus (Tanzanite),"#54209B, #54209B",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75059.png
Nasus,75054,Fatemaker Nasus,75060,Fatemaker Nasus (Rose Quartz),"#E58BA5, #E58BA5",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75060.png
Nasus,75054,Fatemaker Nasus,75061,Fatemaker Nasus (Pearl),"#ECF9F8, #ECF9F8",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75061.png
Nasus,75054,Fatemaker Nasus,75062,Fatemaker Nasus (Obsidian),"#27211C, #27211C",champions/Nasus/images/chromas/fatemaker_nasus_fatemaker_nasus_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/75/75062.png
LeBlanc,7002,Prestigious LeBlanc,7006,Prestigious LeBlanc (Amethyst),"#9C68D7, #9C68D7",champions/Leblanc/images/chromas/prestigious_leblanc_prestigious_leblanc_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7006.png
LeBlanc,7002,Prestigious LeBlanc,7007,Prestigious LeBlanc (Tanzanite),"#2756CE, #2756CE",champions/Leblanc/images/chromas/prestigious_leblanc_prestigious_leblanc_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7007.png
LeBlanc,7002,Prestigious LeBlanc,7008,Prestigious LeBlanc (Rose Quartz),"#E58BA5, #E58BA5",champions/Leblanc/images/chromas/prestigious_leblanc_prestigious_leblanc_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7008.png
LeBlanc,7002,Prestigious LeBlanc,7009,Prestigious LeBlanc (Catseye),"#FFEE59, #FFEE59",champions/Leblanc/images/chromas/prestigious_leblanc_prestigious_leblanc_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7009.png
LeBlanc,7002,Prestigious LeBlanc,7010,Prestigious LeBlanc (Pearl),"#ECF9F8, #ECF9F8",champions/Leblanc/images/chromas/prestigious_leblanc_prestigious_leblanc_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7010.png
LeBlanc,7002,Prestigious LeBlanc,7011,Prestigious LeBlanc (Turquoise),"#73BFBE, #000000",champions/Leblanc/images/chromas/prestigious_leblanc_prestigious_leblanc_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7011.png
LeBlanc,7012,Program LeBlanc,7013,Program LeBlanc (Ruby),"#D33528, #D33528",champions/Leblanc/images/chromas/program_leblanc_program_leblanc_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7013.png
LeBlanc,7012,Program LeBlanc,7014,Program LeBlanc (Sapphire),"#2756CE, #2756CE",champions/Leblanc/images/chromas/program_leblanc_program_leblanc_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7014.png
LeBlanc,7012,Program LeBlanc,7015,Program LeBlanc (Rose Quartz),"#E58BA5, #E58BA5",champions/Leblanc/images/chromas/program_leblanc_program_leblanc_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7015.png
LeBlanc,7012,Program LeBlanc,7016,Program LeBlanc (Obsidian),"#27211C, #27211C",champions/Leblanc/images/chromas/program_leblanc_program_leblanc_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7016.png
LeBlanc,7012,Program LeBlanc,7017,Program LeBlanc (Rainbow),"#C1F2FF, #C1F2FF",champions/Leblanc/images/chromas/program_leblanc_program_leblanc_rainbow.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7017.png
LeBlanc,7012,Program LeBlanc,7018,Program LeBlanc (Emerald),"#2DA130, #2DA130",champions/Leblanc/images/chromas/program_leblanc_program_leblanc_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7018.png
LeBlanc,7019,iG LeBlanc,7054,iG LeBlanc (Tenfold Triumph),"#FF1515, #E8CD6B",champions/Leblanc/images/chromas/ig_leblanc_ig_leblanc_tenfold_triumph.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7054.png
LeBlanc,7019,iG LeBlanc,7058,iG LeBlanc (Elite),"#568DF3, #ECC642",champions/Leblanc/images/chromas/ig_leblanc_ig_leblanc_elite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7058.png
LeBlanc,7020,Coven LeBlanc,7021,Coven LeBlanc (Amethyst),"#9C68D7, #9C68D7",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7021.png
LeBlanc,7020,Coven LeBlanc,7022,Coven LeBlanc (Obsidian),"#27211C, #27211C",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7022.png
LeBlanc,7020,Coven LeBlanc,7023,Coven LeBlanc (Aquamarine),"#6ABBEE, #6ABBEE",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7023.png
LeBlanc,7020,Coven LeBlanc,7024,Coven LeBlanc (Rose Quartz),"#E58BA5, #E58BA5",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7024.png
LeBlanc,7020,Coven LeBlanc,7025,Coven LeBlanc (Pearl),"#ECF9F8, #ECF9F8",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7025.png
LeBlanc,7020,Coven LeBlanc,7026,Coven LeBlanc (Ruby),"#D33528, #D33528",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7026.png
LeBlanc,7020,Coven LeBlanc,7027,Coven LeBlanc (Emerald),"#2DA130, #2DA130",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7027.png
LeBlanc,7020,Coven LeBlanc,7028,Coven LeBlanc (Sapphire),"#2756CE, #2756CE",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7028.png
LeBlanc,7020,Coven LeBlanc,7034,Coven LeBlanc (Dark Ritual),"#162B30, #8E0A38",champions/Leblanc/images/chromas/coven_leblanc_coven_leblanc_dark_ritual.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7034.png
LeBlanc,7029,Worlds 2020 LeBlanc,7030,Worlds 2020 LeBlanc (Rose Quartz),"#E58BA5, #E58BA5",champions/Leblanc/images/chromas/worlds_2020_leblanc_worlds_2020_leblanc_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7030.png
LeBlanc,7029,Worlds 2020 LeBlanc,7031,Worlds 2020 LeBlanc (Ruby),"#D33528, #D33528",champions/Leblanc/images/chromas/worlds_2020_leblanc_worlds_2020_leblanc_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7031.png
LeBlanc,7029,Worlds 2020 LeBlanc,7032,Worlds 2020 LeBlanc (Turquoise),"#73BFBE, #73BFBE",champions/Leblanc/images/chromas/worlds_2020_leblanc_worlds_2020_leblanc_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7032.png
LeBlanc,7035,Debonair LeBlanc,7036,Debonair LeBlanc (Ruby),"#D33528, #D33528",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7036.png
LeBlanc,7035,Debonair LeBlanc,7037,Debonair LeBlanc (Sapphire),"#2756CE, #2756CE",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7037.png
LeBlanc,7035,Debonair LeBlanc,7038,Debonair LeBlanc (Rose Quartz),"#E58BA5, #E58BA5",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7038.png
LeBlanc,7035,Debonair LeBlanc,7039,Debonair LeBlanc (Catseye),"#FFEE59, #FFEE59",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7039.png
LeBlanc,7035,Debonair LeBlanc,7040,Debonair LeBlanc (Tanzanite),"#54209B, #54209B",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7040.png
LeBlanc,7035,Debonair LeBlanc,7041,Debonair LeBlanc (Obsidian),"#27211C, #27211C",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7041.png
LeBlanc,7035,Debonair LeBlanc,7042,Debonair LeBlanc (Pearl),"#ECF9F8, #ECF9F8",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7042.png
LeBlanc,7035,Debonair LeBlanc,7043,Debonair LeBlanc (Emerald),"#2DA130, #2DA130",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7043.png
LeBlanc,7035,Debonair LeBlanc,7044,Debonair LeBlanc (Cerulean Club),"#42A7CC, #FFFFFF",champions/Leblanc/images/chromas/debonair_leblanc_debonair_leblanc_cerulean_club.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7044.png
LeBlanc,7045,Bewitching LeBlanc,7046,Bewitching LeBlanc (Ruby),"#D33528, #D33528",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7046.png
LeBlanc,7045,Bewitching LeBlanc,7047,Bewitching LeBlanc (Catseye),"#FFEE59, #FFEE59",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7047.png
LeBlanc,7045,Bewitching LeBlanc,7048,Bewitching LeBlanc (Emerald),"#2DA130, #2DA130",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7048.png
LeBlanc,7045,Bewitching LeBlanc,7049,Bewitching LeBlanc (Turquoise),"#73BFBE, #73BFBE",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7049.png
LeBlanc,7045,Bewitching LeBlanc,7050,Bewitching LeBlanc (Rose Quartz),"#E58BA5, #E58BA5",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7050.png
LeBlanc,7045,Bewitching LeBlanc,7051,Bewitching LeBlanc (Sapphire),"#2756CE, #2756CE",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7051.png
LeBlanc,7045,Bewitching LeBlanc,7052,Bewitching LeBlanc (Obsidian),"#27211C, #27211C",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7052.png
LeBlanc,7045,Bewitching LeBlanc,7053,Bewitching LeBlanc (Pearl),"#ECF9F8, #ECF9F8",champions/Leblanc/images/chromas/bewitching_leblanc_bewitching_leblanc_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7053.png
LeBlanc,7055,Risen Legend LeBlanc,7056,Risen Legend LeBlanc (Mythclimber),"#059849, #C89600",champions/Leblanc/images/chromas/risen_legend_leblanc_risen_legend_leblanc_mythclimber.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7056.png
LeBlanc,7055,Risen Legend LeBlanc,7057,Risen Legend LeBlanc (Paragon),"#64DCC8, #E446F7",champions/Leblanc/images/chromas/risen_legend_leblanc_risen_legend_leblanc_paragon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/7/7057.png
Nautilus,111003,AstroNautilus,111008,Astronautilus (Chrono),"#162D57, #A50031",champions/Nautilus/images/chromas/astronautilus_astronautilus_chrono.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/111/111008.png
Nautilus,111009,Shan Hai Scrolls Nautilus,111010,Shan Hai Scrolls Nautilus (Ruby),"#D33528, #D33528",champions/Nautilus/images/chromas/shan_hai_scrolls_nautilus_shan_hai_scrolls_nautilus_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/111/111010.png
Nautilus,111009,Shan Hai Scrolls Nautilus,111011,Shan Hai Scrolls Nautilus (Citrine),"#DF9117, #DF9117",champions/Nautilus/images/chromas/shan_hai_scrolls_nautilus_shan_hai_scrolls_nautilus_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/111/111011.png
Nautilus,111009,Shan Hai Scrolls Nautilus,111012,Shan Hai Scrolls Nautilus (Sapphire),"#2756CE, #2756CE",champions/Nautilus/images/chromas/shan_hai_scrolls_nautilus_shan_hai_scrolls_nautilus_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/111/111012.png
