champion,champion_id,skin_id,name,is_base,rarity,cost,availability,release,splash,tile,load_screen,sourceSplash,sourceTile,sourceLoad,voiceActor,set
LeBlanc,7,7005,Elderwood LeBlanc,False,kEpic,1350,Available,2016-03-10,champions/Leblanc/images/skins/elderwood_leblanc_splash.jpg,champions/Leblanc/images/skins/elderwood_leblanc_tile.jpg,champions/Leblanc/images/skins/elderwood_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin05/images/leblanc_splash_centered_5.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin05/images/leblanc_splash_tile_5.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin05/leblancloadscreen_5.leblanc_rework.jpg,Naomi McDonald,Elderwood
LeBlanc,7,7012,Program LeBlanc,False,kEpic,1350,Available,2018-11-15,champions/Leblanc/images/skins/program_leblanc_splash.jpg,champions/Leblanc/images/skins/program_leblanc_tile.jpg,champions/Leblanc/images/skins/program_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin12/images/leblanc_splash_centered_12.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin12/images/leblanc_splash_tile_12.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin12/leblancloadscreen_12.leblanc_rework.jpg,Naomi McDonald,Program
LeBlanc,7,7019,iG LeBlanc,False,kEpic,1350,Legacy,2019-04-23,champions/Leblanc/images/skins/ig_leblanc_splash.jpg,champions/Leblanc/images/skins/ig_leblanc_tile.jpg,champions/Leblanc/images/skins/ig_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin19/images/leblanc_splash_centered_19.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin19/images/leblanc_splash_tile_19.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin19/leblancloadscreen_19.leblanc_rework.jpg,Naomi McDonald,World Champions: 2018
LeBlanc,7,7020,Coven LeBlanc,False,kEpic,1350,Available,2020-04-16,champions/Leblanc/images/skins/coven_leblanc_splash.jpg,champions/Leblanc/images/skins/coven_leblanc_tile.jpg,champions/Leblanc/images/skins/coven_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin20/images/leblanc_splash_centered_20.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin20/images/leblanc_splash_tile_20.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin20/leblancloadscreen_20.leblanc_rework.jpg,Naomi McDonald,Coven
LeBlanc,7,7029,Worlds 2020 LeBlanc,False,kEpic,1350,Legacy,2020-09-24,champions/Leblanc/images/skins/worlds_2020_leblanc_splash.jpg,champions/Leblanc/images/skins/worlds_2020_leblanc_tile.jpg,champions/Leblanc/images/skins/worlds_2020_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin29/images/leblanc_splash_centered_29.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin29/images/leblanc_splash_tile_29.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin29/leblancloadscreen_29.leblanc_rework.jpg,Naomi McDonald,World Championship
LeBlanc,7,7033,Prestige Coven LeBlanc,False,kMythic,Special,Rare,2021-08-12,champions/Leblanc/images/skins/prestige_coven_leblanc_splash.jpg,champions/Leblanc/images/skins/prestige_coven_leblanc_tile.jpg,champions/Leblanc/images/skins/prestige_coven_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin33/images/leblanc_splash_centered_33.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin33/images/leblanc_splash_tile_33.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin33/leblancloadscreen_33.leblanc_rework.jpg,Naomi McDonald,Coven
LeBlanc,7,7035,Debonair LeBlanc,False,kEpic,1350,Available,2021-12-09,champions/Leblanc/images/skins/debonair_leblanc_splash.jpg,champions/Leblanc/images/skins/debonair_leblanc_tile.jpg,champions/Leblanc/images/skins/debonair_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin35/images/leblanc_splash_centered_35.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin35/images/leblanc_splash_tile_35.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin35/leblancloadscreen_35.leblanc_rework.jpg,Naomi McDonald,Debonair
LeBlanc,7,7045,Bewitching LeBlanc,False,kEpic,1350,Legacy,2022-10-20,champions/Leblanc/images/skins/bewitching_leblanc_splash.jpg,champions/Leblanc/images/skins/bewitching_leblanc_tile.jpg,champions/Leblanc/images/skins/bewitching_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin45/images/leblanc_splash_centered_45.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin45/images/leblanc_splash_tile_45.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin45/leblancloadscreen_45.leblanc_rework.jpg,Naomi McDonald,Bewitching
LeBlanc,7,7055,Risen Legend LeBlanc,False,kMythic,Special,Limited,2024-06-12,champions/Leblanc/images/skins/risen_legend_leblanc_splash.jpg,champions/Leblanc/images/skins/risen_legend_leblanc_tile.jpg,champions/Leblanc/images/skins/risen_legend_leblanc_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin55/images/leblanc_splash_centered_55.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin55/images/leblanc_splash_tile_55.leblanc_rework.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/leblanc/skins/skin55/leblancloadscreen_55.leblanc_rework.jpg,Naomi McDonald,Risen Legends
Nautilus,111,111000,Nautilus,True,kNoRarity,880,Available,2012-02-14,champions/Nautilus/images/skins/nautilus_splash.jpg,champions/Nautilus/images/skins/nautilus_tile.jpg,champions/Nautilus/images/skins/nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/base/images/nautilus_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/base/images/nautilus_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/base/nautilusloadscreen.jpg,,
Nautilus,111,111001,Abyssal Nautilus,False,kNoRarity,975,Available,2012-02-14,champions/Nautilus/images/skins/abyssal_nautilus_splash.jpg,champions/Nautilus/images/skins/abyssal_nautilus_tile.jpg,champions/Nautilus/images/skins/abyssal_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin01/images/nautilus_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin01/images/nautilus_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin01/nautilusloadscreen_1.jpg,,Forgotten Depths
Nautilus,111,111002,Subterranean Nautilus,False,kNoRarity,975,Available,2012-02-14,champions/Nautilus/images/skins/subterranean_nautilus_splash.jpg,champions/Nautilus/images/skins/subterranean_nautilus_tile.jpg,champions/Nautilus/images/skins/subterranean_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin02/images/nautilus_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin02/images/nautilus_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin02/nautilusloadscreen_2.jpg,,Legacy
Nautilus,111,111003,AstroNautilus,False,kEpic,1350,Available,2012-09-04,champions/Nautilus/images/skins/astronautilus_splash.jpg,champions/Nautilus/images/skins/astronautilus_tile.jpg,champions/Nautilus/images/skins/astronautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin03/images/nautilus_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin03/images/nautilus_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin03/nautilusloadscreen_3.jpg,,Astronauts
Nautilus,111,111004,Warden Nautilus,False,kNoRarity,750,Available,2015-02-17,champions/Nautilus/images/skins/warden_nautilus_splash.jpg,champions/Nautilus/images/skins/warden_nautilus_tile.jpg,champions/Nautilus/images/skins/warden_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin04/images/nautilus_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin04/images/nautilus_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin04/nautilusloadscreen_4.jpg,,Warden
Nautilus,111,111005,Worldbreaker Nautilus,False,kNoRarity,750,Available,2016-11-10,champions/Nautilus/images/skins/worldbreaker_nautilus_splash.jpg,champions/Nautilus/images/skins/worldbreaker_nautilus_tile.jpg,champions/Nautilus/images/skins/worldbreaker_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin05/images/nautilus_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin05/images/nautilus_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin05/nautilusloadscreen_5.jpg,,Worldbreaker
Nautilus,111,111006,Conqueror Nautilus,False,kRare,975,Legacy,2020-07-09,champions/Nautilus/images/skins/conqueror_nautilus_splash.jpg,champions/Nautilus/images/skins/conqueror_nautilus_tile.jpg,champions/Nautilus/images/skins/conqueror_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin06/images/nautilus_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin06/images/nautilus_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin06/nautilusloadscreen_6.jpg,,Conqueror
Nautilus,111,111009,Shan Hai Scrolls Nautilus,False,kEpic,1350,Available,2021-01-28,champions/Nautilus/images/skins/shan_hai_scrolls_nautilus_splash.jpg,champions/Nautilus/images/skins/shan_hai_scrolls_nautilus_tile.jpg,champions/Nautilus/images/skins/shan_hai_scrolls_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin09/images/nautilus_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin09/images/nautilus_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin09/nautilusloadscreen_9.jpg,,Shan Hai Scrolls
Nautilus,111,111018,Fright Night Nautilus,False,kEpic,1350,Available,2022-09-22,champions/Nautilus/images/skins/fright_night_nautilus_splash.jpg,champions/Nautilus/images/skins/fright_night_nautilus_tile.jpg,champions/Nautilus/images/skins/fright_night_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin18/images/nautilus_splash_centered_18.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin18/images/nautilus_splash_tile_18.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin18/nautilusloadscreen_18.jpg,,Fright Night
Nautilus,111,111027,Cosmic Paladin Nautilus,False,kEpic,1350,Available,2023-08-30,champions/Nautilus/images/skins/cosmic_paladin_nautilus_splash.jpg,champions/Nautilus/images/skins/cosmic_paladin_nautilus_tile.jpg,champions/Nautilus/images/skins/cosmic_paladin_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin27/images/nautilus_splash_centered_27.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin27/images/nautilus_splash_tile_27.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin27/nautilusloadscreen_27.jpg,,Cosmic
Nautilus,111,111036,Crystalis Indomitus Nautilus,False,kMythic,Special,Rare,2024-09-11,champions/Nautilus/images/skins/crystalis_indomitus_nautilus_splash.jpg,champions/Nautilus/images/skins/crystalis_indomitus_nautilus_tile.jpg,champions/Nautilus/images/skins/crystalis_indomitus_nautilus_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin36/images/nautilus_splash_centered_36.skins_nautilus_skin36.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin36/images/nautilus_splash_tile_36.skins_nautilus_skin36.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/nautilus/skins/skin36/nautilusloadscreen_36.skins_nautilus_skin36.jpg,,Crystalis Indomitus
Maokai,57,57000,Maokai,True,kNoRarity,880,Available,2011-02-16,champions/Maokai/images/skins/maokai_splash.jpg,champions/Maokai/images/skins/maokai_tile.jpg,champions/Maokai/images/skins/maokai_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/base/images/maokai_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/base/images/maokai_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/base/maokailoadscreen.jpg,Jay Preston,
Maokai,57,57001,Charred Maokai,False,kNoRarity,975,Available,2011-02-16,champions/Maokai/images/skins/charred_maokai_splash.jpg,champions/Maokai/images/skins/charred_maokai_tile.jpg,champions/Maokai/images/skins/charred_maokai_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin01/images/maokai_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin01/images/maokai_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin01/maokailoadscreen_1.jpg,Jay Preston,Infernal
Maokai,57,57002,Totemic Maokai,False,kNoRarity,520,Available,2011-02-16,champions/Maokai/images/skins/totemic_maokai_splash.jpg,champions/Maokai/images/skins/totemic_maokai_tile.jpg,champions/Maokai/images/skins/totemic_maokai_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin02/images/maokai_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin02/images/maokai_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin02/maokailoadscreen_2.jpg,Jay Preston,Legacy
Maokai,57,57003,Festive Maokai,False,kNoRarity,975,Legacy,2011-12-14,champions/Maokai/images/skins/festive_maokai_splash.jpg,champions/Maokai/images/skins/festive_maokai_tile.jpg,champions/Maokai/images/skins/festive_maokai_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin03/images/maokai_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin03/images/maokai_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/maokai/skins/skin03/maokailoadscreen_3.jpg,Jay Preston,Snowdown Showdown
