id,name,plaintext,description,gold_total,gold_base,gold_sell,purchasable,tags,stats,image,sourceUrl
224629,Cosmic Drive,,65 Ability Power 350 Health 35 Ability Haste 4% Move Speed Spelldance Dealing magic or true damage to champions grants Move Speed for 4 seconds.,2500,2500,1250,True,"Health, SpellDamage, NonbootsMovement, AbilityHaste","FlatHPPoolMod:350, FlatMagicDamageMod:65, PercentMovementSpeedMod:0.04",images/items/cosmic_drive.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4629_mage_t3_cosmicdrive.png
224633,Riftmaker,,"60 Ability Power 350 Health 15 Ability Haste Void Corruption For each second in combat with enemy champions, deal 2% bonus damage, up to 8%. At maximum strength, gain Omnivamp . Void Infusion Gain 2% of your bonus Health as Ability Power .",2500,2500,1250,True,"Health, SpellDamage, CooldownReduction, SpellVamp","FlatHPPoolMod:350, FlatMagicDamageMod:60",images/items/riftmaker.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4633_mage_t4_riftmaker.png
224636,Night Harvester,,90 Ability Power 300 Health 25 Ability Haste Soulrend Damaging a champion with Attacks or Abilities deals an additional magic damage and grants you 25% Move Speed for 1.5 seconds (30(0s) per champion) . Damaging a new champion will extend the duration of the Move Speed bonus.,2500,2500,1750,False,"Health, SpellDamage, CooldownReduction, NonbootsMovement, AbilityHaste","FlatHPPoolMod:300, FlatMagicDamageMod:90",images/items/night_harvester.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4636_mage_t4_nightharvester.png
224637,Demonic Embrace,,75 Ability Power 350 Health Azakana's Gaze Dealing Ability damage burns enemies for {{ Item_Melee_Ranged_Split }} max Health magic damage every second for 4 seconds. Dark Pact Gain 2% of your bonus Health as Ability Power . Azakana's Gaze deals a maximum of 40 damage to monsters.,2500,2500,1750,False,"Health, SpellDamage","FlatHPPoolMod:350, FlatMagicDamageMod:75",images/items/demonic_embrace.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4637_mage_t3_demonicembrace.png
224644,Crown of the Shattered Queen,,"85 Ability Power 250 Health 600 Mana 20 Ability Haste Safeguard You are Safeguarded , reducing incoming champion damage by 40%. Safeguard persists for 2.5 seconds after taking champion damage. ((0s). Item cooldown is restarted when damage is taken from champions.",2500,2500,1750,False,"Health, SpellDamage, Mana, AbilityHaste","FlatMPPoolMod:600, FlatHPPoolMod:250, FlatMagicDamageMod:85",images/items/crown_of_the_shattered_queen.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4644_crown.png
224645,Shadowflame,,"90 Ability Power 10 Magic Penetration Cinderbloom Magic and true damage Critically Strikes enemies below 40% Health, dealing 15% increased damage.",2500,2500,1250,True,"SpellDamage, MagicPenetration",FlatMagicDamageMod:90,images/items/shadowflame.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4645_shadowflame.png
224646,Stormsurge,,"90 Ability Power 15 Magic Penetration 4% Move Speed Stormraider Dealing 25% of a champion's maximum Health within 2.5s applies Squall to them and grants 25% Move Speed for 1.5 seconds. Squall After 2 seconds, deal magic damage . If the target dies before Squall triggers, it damages nearby enemies and you gain 25% Move Speed for 1.5 seconds.",2500,2500,1250,True,"SpellDamage, GoldPer, NonbootsMovement, MagicPenetration","FlatMagicDamageMod:90, PercentMovementSpeedMod:0.04",images/items/stormsurge.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4646_stormsurge.png
226035,Silvermere Dawn,,40 Attack Damage 300 Health 40 Magic Resist Active - Quicksilver: Remove all crowd control debuffs and gain Tenacity and Slow Resistance.,2500,2500,1750,False,"Health, SpellBlock, Damage, Active, Tenacity","FlatSpellBlockMod:40, FlatHPPoolMod:300, FlatPhysicalDamageMod:40",images/items/silvermere_dawn.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6035_fighter_t3_silvermeredawn.png
226333,Death's Dance,,60 Attack Damage 10 Ability Haste 45 Armor Ignore Pain Damage taken is dealt to you over time instead. Defy Champion takedowns cleanse Ignore Pain's remaining damage pool and restore Health over time.,2500,2500,1250,True,"Armor, Damage, AbilityHaste","FlatArmorMod:45, FlatPhysicalDamageMod:60",images/items/death_s_dance.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6333_fighter_t3_deathsdance.png
226609,Chempunk Chainsword,,"45 Attack Damage 450 Health 15 Ability Haste Hackshorn Dealing physical damage applies 40% Grievous Wounds to enemy champions for 3 seconds. If an enemy heals for more than 60% of their maximum health while continously affected by Grievous Wounds , it is increased to 80% Grievous Wounds . Grievous Wounds reduces the effectiveness of Healing and Regeneration effects.",2500,2500,1250,True,"Health, Damage, CooldownReduction, AbilityHaste","FlatHPPoolMod:450, FlatPhysicalDamageMod:45",images/items/chempunk_chainsword.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6609_fighter_t3_chempunkchainsword.png
226610,Sundered Sky,,40 Attack Damage 350 Health 10 Ability Haste Lightshield Strike Your first Attack against a champion Critically Strikes and restores Health .,2500,2500,1250,True,"Health, Damage, CooldownReduction, AbilityHaste","FlatHPPoolMod:350, FlatPhysicalDamageMod:40",images/items/sundered_sky.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6610_sunderedsky.png
226616,Staff of Flowing Water,,65 Ability Power 14% Heal and Shield Power 150% Base Mana Regen 15 Ability Haste Rapids Healing or Shielding an ally grants you both Ability Power for 4 seconds.,2500,2500,1250,True,"SpellDamage, ManaRegen, CooldownReduction, AbilityHaste",FlatMagicDamageMod:65,images/items/staff_of_flowing_water.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3744_enchanter_t3_staffofflowingwater.png
226617,Moonstone Renewer,,"35 Ability Power 200 Health 30 Ability Haste 125% Base Mana Regen Starlit Grace Healing or shielding yourself or an ally chains to the other champion, healing 20% or shielding 25% of the original amount.",2500,2500,1250,True,"Health, SpellDamage, ManaRegen, CooldownReduction, AbilityHaste","FlatHPPoolMod:200, FlatMagicDamageMod:35",images/items/moonstone_renewer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6617_enchanter_t4_moonstonerenewer.png
226620,Echoes of Helia,,40 Ability Power 300 Health 30 Ability Haste 150% Base Mana Regen Soul Siphon: Damaging a champion grants a Soul Shard . Healing or Shielding an ally consumes all Soul Shards to restore Health and deals magic damage per Shard to the nearest enemy champion.,2500,2500,1250,True,"Health, SpellDamage, ManaRegen, CooldownReduction, AbilityHaste","FlatHPPoolMod:300, FlatMagicDamageMod:40",images/items/echoes_of_helia.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6620_echoes_of_helia.png
226621,Dawncore,,45 Ability Power 16% Heal and Shield Power 200% Base Mana Regen First Light Gain 3% Heal and Shield Power and 10 Ability Power per 100% Base Mana Regen.,2500,2500,1250,True,"SpellDamage, ManaRegen",FlatMagicDamageMod:45,images/items/dawncore.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6621_dawncore.png
226630,Goredrinker,,55 Attack Damage 400 Health 20 Ability Haste 10% Omnivamp Active - Thirsting Slash: Deal damage to nearby enemies. Restore Health for each champion hit.,1000,1000,400,True,"Health, Damage, Active, CooldownReduction, AbilityHaste","FlatHPPoolMod:400, FlatPhysicalDamageMod:55",images/items/goredrinker.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6630_fighter_t4_goredrinker.png
226631,Stridebreaker,,40 Attack Damage 15% Attack Speed 375 Health Cleave Attacks deal physical damage to nearby enemies. Breaking Shockwave Deal physical damage and Slow nearby enemies by 40%. Gain 40% decaying Move Speed per champion hit for 3 seconds.,2500,2500,1250,True,"Health, Damage, AttackSpeed, Slow, NonbootsMovement","FlatHPPoolMod:375, FlatPhysicalDamageMod:40, PercentAttackSpeedMod:0.15",images/items/stridebreaker.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6631_fighter_t4_stridebreaker.png
226632,Divine Sunderer,,"40 Attack Damage 300 Health 20 Ability Haste Spellblade: After using an Ability, your next Attack is enhanced with an additional + {{ Item_Melee_Ranged_Split_B }} target max Health physical damage {{ Item_Cooldown }}. If the target is a champion, also heal for 55% of the premitigation damage . {{ Item_Mythic_Passive }} 3% Armor Penetration and 3% Magic Penetration. Spellblade deals  min damage to units, but no more than  damage to Monsters. {{ Item_Melee_Ranged_Rules }}",2500,2500,1750,False,"Health, Damage, CooldownReduction, OnHit, MagicPenetration, ArmorPenetration, AbilityHaste","FlatHPPoolMod:300, FlatPhysicalDamageMod:40",images/items/divine_sunderer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6632_fighter_t4_divinedevourer.png
226653,Liandry's Anguish,,"50 Ability Power 250 Health Torment Damaging Abilities Burn enemies for 2% max Health magic damage per second for 3 seconds. Suffering For each second in combat with enemy champions, deal 2% bonus damage, up to 6%.",2500,2500,1250,True,"Health, SpellDamage","FlatHPPoolMod:250, FlatMagicDamageMod:50",images/items/liandry_s_anguish.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6653_mage_t4_liandrysanguish.png
226655,Luden's Companion,,"85 Ability Power 600 Mana 25 Ability Haste Fire Damaging Abilities consume all the charges to deal an additional magic damage to the target and one additional nearby target per charge. If there are insufficient targets in range, for each remaining shot, repeat the damage on the primary target.",2500,2500,1250,True,"SpellDamage, Mana, CooldownReduction, AbilityHaste","FlatMPPoolMod:600, FlatMagicDamageMod:85",images/items/luden_s_companion.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6655_casterscompanion.png
226656,Everfrost,,"70 Ability Power 250 Health 600 Mana 20 Ability Haste ACTIVE (0s) Glaciate Deal damage in a cone, Slowing enemies hit. Enemies at the center of the cone are Rooted instead.",2500,2500,1750,False,"Health, SpellDamage, Mana, Active, CooldownReduction, Slow, AbilityHaste","FlatMPPoolMod:600, FlatHPPoolMod:250, FlatMagicDamageMod:70",images/items/everfrost.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6656_mage_t4_everfrost.png
226657,Rod of Ages,,"60 Ability Power 350 Health 300 Mana Timeless After 2 combat rounds , this item gains an additional 50 Ability Power , 300 Health , and 400 Mana , and you gain a level. Eternity Taking damage from champions restores 7% of premitigation damage as Mana . Casting an ability heals for 25% of Mana spent, up to 20 Health per cast, per second.",2500,2500,1250,True,"Health, HealthRegen, SpellDamage, Mana, ManaRegen","FlatMPPoolMod:300, FlatHPPoolMod:350, FlatMagicDamageMod:60",images/items/rod_of_ages.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6657_mage_t4_rodofages.png
226662,Iceborn Gauntlet,,"300 Health 45 Armor 10 Ability Haste Spellblade After using an Ability, your next Attack deals bonus physical damage On-Hit and creates a frost field for 2s that Slows .",2500,2500,1250,True,"Health, Armor, CooldownReduction, Slow, OnHit, AbilityHaste","FlatHPPoolMod:300, FlatArmorMod:45",images/items/iceborn_gauntlet.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6662_tank_t3_iceborngauntlet.png
226664,Hollow Radiance,,"450 Health 40 Magic Resist 10 Ability Haste Immolate After taking or dealing damage, deal magic damage per second to nearby enemies for 3 seconds. Desolate Killing an enemy deals magic damage around them.",2500,2500,1250,True,"Health, SpellBlock, Aura, MagicResist, AbilityHaste","FlatSpellBlockMod:40, FlatHPPoolMod:450",images/items/hollow_radiance.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6664_hollowradiance.png
226665,"Jak'Sho, The Protean",,"350 Health 35 Armor 35 Magic Resist Voidborn Resilience After 5 seconds of champion combat, increase your bonus Armor and Magic Resist by 40% until end of combat.",2500,2500,1250,True,"Health, SpellBlock, Armor, MagicResist","FlatSpellBlockMod:35, FlatHPPoolMod:350, FlatArmorMod:35",images/items/jak_sho_the_protean.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6665_tank_t4_jakshotheprotean.png
226667,Radiant Virtue,,"350 Health 30 Armor 30 Magic Resist 10 Ability Haste Guiding Light: Upon casting your Ultimate you Transcend, increasing your Max Health by 12.5% for 9s. While Transcended you and allies within 1200 range of you heal for 10% of your max Health over the duration (90(0s)). Mythic Passive: Grants all other Legendary items 75 Health.",2500,2500,1750,False,"Health, SpellBlock, Armor, Aura, CooldownReduction, AbilityHaste","FlatSpellBlockMod:30, FlatHPPoolMod:350, FlatArmorMod:30",images/items/radiant_virtue.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6667_tank_t4_radiantvirtue.png
226671,Galeforce,,"50 Attack Damage 15% Attack Speed 20% Critical Strike Chance 7% Move Speed Mythic Passive: Grants all other Legendary items 5 Attack Damage. Maximum missile damage dealt when enemy Health is below 25%. Cloudburst's dash cannot pass through terrain. Active - Cloudburst: Dash in target direction, firing three missiles at the lowest Health enemy near your destination. Deals physical damage, increased against low Health targets.",2500,2500,1750,False,"Damage, CriticalStrike, AttackSpeed, Active, NonbootsMovement","FlatCritChanceMod:0.2, FlatPhysicalDamageMod:50, PercentAttackSpeedMod:0.15, PercentMovementSpeedMod:0.07",images/items/galeforce.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6671_marksman_t4_galeforce.png
226672,Kraken Slayer,,"40 Attack Damage 35% Attack Speed 7% Move Speed Bring It Down Every third Attack deals bonus physical damage On-Hit , increased based on their missing Health.",2500,2500,1250,True,"Damage, AttackSpeed, OnHit, NonbootsMovement","FlatPhysicalDamageMod:40, PercentAttackSpeedMod:0.35, PercentMovementSpeedMod:0.07",images/items/kraken_slayer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6672_marksman_t4_behemothslayer.png
226673,Immortal Shieldbow,,55 Attack Damage 25% Critical Strike Chance Lifeline Taking damage that would reduce your Health below 30% grants a Shield for 3 seconds.,2500,2500,1250,True,"Damage, CriticalStrike","FlatCritChanceMod:0.25, FlatPhysicalDamageMod:55",images/items/immortal_shieldbow.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6673_marksman_t4_crimsonshieldbow.png
226675,Navori Flickerblades,,35% Attack Speed 25% Critical Strike Chance 4% Move Speed Transcendence Your Attacks reduce your non-Ultimate Ability cooldowns by 15% of their remaining cooldown.,2500,2500,1250,True,"CriticalStrike, AttackSpeed, NonbootsMovement","FlatCritChanceMod:0.25, PercentAttackSpeedMod:0.35, PercentMovementSpeedMod:0.04",images/items/navori_flickerblades.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6675_navoriflickerblade.png
